filename,width,height,class,xmin,ymin,xmax,ymax
GoldenPoisonDartFrog973.jpg,224,224,GoldenPoisonDartFrog,71,61,165,155
VietnameseMossy696.jpg,224,224,VietnameseMossy,14,52,171,155
corroboree frog 585.jpg,224,224,corroboreefrog,18,22,212,210
GBF366.jpg,224,224,GreatBarred,37,45,171,190
2006.jpg,224,224,bluemoubtauinstreefrog,24,19,211,195
GoldenPoisonDartFrog1176.jpg,224,224,GoldenPoisonDartFrog,23,97,136,191
RedEyed221.jpg,224,224,RedEyed,73,57,224,154
GGBF378.jpg,224,224,GreenAndGoldenBellFrog,19,55,208,166
VietnameseMossy866.jpg,224,224,VietnameseMossy,16,60,208,213
RedCrownedToadlet457.jpg,224,224,RedCrownedToadlet,9,12,209,207
RedEyed209.jpg,224,224,RedEyed,40,11,213,170
"CaneToad2,126.jpg",224,224,CaneToad,5,2,221,224
GGBF350.jpg,224,224,GreenAndGoldenBellFrog,78,54,140,180
"CaneToad1,783.jpg",224,224,CaneToad,10,8,201,222
GGBF436.jpg,224,224,GreenAndGoldenBellFrog,52,45,199,196
gree tree frog 1686.jpg,224,224,greentreefrog,20,25,214,196
RedCrownedToadlet331.jpg,224,224,RedCrownedToadlet,27,30,196,167
1241.jpg,224,224,bluemoubtauinstreefrog,60,43,182,140
GoldenPoisonDartFrog783.jpg,224,224,GoldenPoisonDartFrog,81,2,205,188
GBF428.jpg,224,224,GreatBarred,50,30,162,202
GoldenPoisonDartFrog797.jpg,224,224,GoldenPoisonDartFrog,49,60,144,192
"CaneToad1,797.jpg",224,224,CaneToad,40,14,184,132
GGBF422.jpg,224,224,GreenAndGoldenBellFrog,2,4,224,220
gree tree frog 1692.jpg,224,224,greentreefrog,31,38,141,208
corroboree frog 1235.jpg,224,224,corroboreefrog,96,79,160,139
RedCrownedToadlet325.jpg,224,224,RedCrownedToadlet,41,32,201,203
1255.jpg,224,224,bluemoubtauinstreefrog,44,37,196,185
RedCrownedToadlet443.jpg,224,224,RedCrownedToadlet,14,52,164,197
1533.jpg,224,224,bluemoubtauinstreefrog,54,29,182,199
"CaneToad2,132.jpg",224,224,CaneToad,2,2,215,218
GGBF344.jpg,224,224,GreenAndGoldenBellFrog,3,16,203,208
"RedEyed1,002.jpg",224,224,RedEyed,76,114,198,219
VietnameseMossy872.jpg,224,224,VietnameseMossy,3,191,23,219
1254.jpg,224,224,bluemoubtauinstreefrog,35,46,195,192
RedCrownedToadlet324.jpg,224,224,RedCrownedToadlet,28,2,202,221
corroboree frog 1234.jpg,224,224,corroboreefrog,87,98,149,161
gree tree frog 1693.jpg,224,224,greentreefrog,86,24,184,187
918.jpg,224,224,bluemoubtauinstreefrog,23,41,222,224
GGBF423.jpg,224,224,GreenAndGoldenBellFrog,68,67,149,168
"CaneToad1,796.jpg",224,224,CaneToad,33,51,216,177
GoldenPoisonDartFrog796.jpg,224,224,GoldenPoisonDartFrog,118,1,188,97
"RedEyed1,003.jpg",224,224,RedEyed,41,10,196,211
GGBF345.jpg,224,224,GreenAndGoldenBellFrog,62,55,179,207
"CaneToad2,133.jpg",224,224,CaneToad,6,48,193,220
corroboree frog 1552.jpg,224,224,corroboreefrog,19,79,94,181
corroboree frog 1552.jpg,224,224,corroboreefrog,97,21,182,105
1532.jpg,224,224,bluemoubtauinstreefrog,32,54,201,184
GGBF351.jpg,224,224,GreenAndGoldenBellFrog,25,111,125,177
"CaneToad2,127.jpg",224,224,CaneToad,76,39,193,168
corroboree frog 1546.jpg,224,224,corroboreefrog,9,71,151,195
RedEyed208.jpg,224,224,RedEyed,1,4,188,173
1526.jpg,224,224,bluemoubtauinstreefrog,40,26,168,191
RedCrownedToadlet456.jpg,224,224,RedCrownedToadlet,13,47,186,180
VietnameseMossy867.jpg,224,224,VietnameseMossy,40,52,200,136
GBF429.jpg,224,224,GreatBarred,35,33,171,210
GoldenPoisonDartFrog782.jpg,224,224,GoldenPoisonDartFrog,35,22,188,198
1240.jpg,224,224,bluemoubtauinstreefrog,24,21,183,217
RedCrownedToadlet330.jpg,224,224,RedCrownedToadlet,7,17,207,191
corroboree frog 1220.jpg,224,224,corroboreefrog,91,42,139,125
corroboree frog 1220.jpg,224,224,corroboreefrog,20,115,76,196
corroboree frog 1220.jpg,224,224,corroboreefrog,149,98,198,180
gree tree frog 1687.jpg,224,224,greentreefrog,47,59,203,144
GGBF437.jpg,224,224,GreenAndGoldenBellFrog,9,63,218,184
"CaneToad1,782.jpg",224,224,CaneToad,17,44,220,204
GoldenPoisonDartFrog972.jpg,224,224,GoldenPoisonDartFrog,53,1,195,210
GBF401.jpg,224,224,GreatBarred,3,2,222,224
gree tree frog 936.jpg,224,224,greentreefrog,24,18,210,173
RedCrownedToadlet318.jpg,224,224,RedCrownedToadlet,17,37,184,196
1268.jpg,224,224,bluemoubtauinstreefrog,27,26,201,194
RedEyed546.jpg,224,224,RedEyed,44,82,108,204
"CaneToad1,972.jpg",224,224,CaneToad,56,53,168,178
corroboree frog 1208.jpg,224,224,corroboreefrog,91,20,151,121
corroboree frog 1208.jpg,224,224,corroboreefrog,13,104,78,199
corroboree frog 1208.jpg,224,224,corroboreefrog,159,84,215,178
924.jpg,224,224,bluemoubtauinstreefrog,12,11,215,206
gree tree frog 1877.jpg,224,224,greentreefrog,69,34,194,191
GGBF379.jpg,224,224,GreenAndGoldenBellFrog,81,79,126,152
RedEyed220.jpg,224,224,RedEyed,39,25,200,197
GoldenPoisonDartFrog1177.jpg,224,224,GoldenPoisonDartFrog,72,1,196,173
GBF367.jpg,224,224,GreatBarred,54,5,195,204
corroboree frog 584.jpg,224,224,corroboreefrog,16,16,202,204
BluePoisonDartFrog1042.jpg,224,224,BluePoisonDartFrog,54,11,198,177
VietnameseMossy697.jpg,224,224,VietnameseMossy,6,36,200,218
GBF373.jpg,224,224,GreatBarred,45,60,169,162
BluePoisonDartFrog1056.jpg,224,224,BluePoisonDartFrog,1,39,84,96
BluePoisonDartFrog1056.jpg,224,224,BluePoisonDartFrog,11,122,75,176
BluePoisonDartFrog1056.jpg,224,224,BluePoisonDartFrog,82,80,138,155
BluePoisonDartFrog1056.jpg,224,224,BluePoisonDartFrog,143,49,198,112
BluePoisonDartFrog1056.jpg,224,224,BluePoisonDartFrog,143,125,214,174
VietnameseMossy683.jpg,224,224,VietnameseMossy,10,38,150,217
RedEyed234.jpg,224,224,RedEyed,37,10,212,223
GoldenPoisonDartFrog1163.jpg,224,224,GoldenPoisonDartFrog,77,12,224,188
"CaneToad1,966.jpg",224,224,CaneToad,32,95,139,151
RedEyed552.jpg,224,224,RedEyed,112,38,210,219
GoldenPoisonDartFrog966.jpg,224,224,GoldenPoisonDartFrog,42,41,172,170
GBF415.jpg,224,224,GreatBarred,51,38,202,187
gree tree frog 922.jpg,224,224,greentreefrog,16,20,180,214
GoldenPoisonDartFrog755.jpg,224,224,GoldenPoisonDartFrog,42,3,218,220
BluePoisonDartFrog475.jpg,224,224,BluePoisonDartFrog,80,92,163,191
gree tree frog 711.jpg,224,224,greentreefrog,51,18,210,193
"CaneToad1,755.jpg",224,224,CaneToad,154,116,224,219
gree tree frog 1888.jpg,224,224,greentreefrog,26,21,181,183
1297.jpg,224,224,bluemoubtauinstreefrog,21,1,224,144
1297.jpg,224,224,bluemoubtauinstreefrog,57,107,202,193
703.jpg,224,224,bluemoubtauinstreefrog,1,26,101,180
GoldenPoisonDartFrog1188.jpg,224,224,GoldenPoisonDartFrog,14,22,198,210
RedCrownedToadlet481.jpg,224,224,RedCrownedToadlet,55,54,157,170
GGBF386.jpg,224,224,GreenAndGoldenBellFrog,5,6,211,203
VietnameseMossy668.jpg,224,224,VietnameseMossy,45,5,187,204
BluePoisonDartFrog313.jpg,224,224,BluePoisonDartFrog,31,35,214,192
GBF398.jpg,224,224,GreatBarred,58,43,151,194
BluePoisonDartFrog307.jpg,224,224,BluePoisonDartFrog,70,105,155,183
BluePoisonDartFrog307.jpg,224,224,BluePoisonDartFrog,113,53,205,132
gree tree frog 1122.jpg,224,224,greentreefrog,69,23,195,127
RedCrownedToadlet495.jpg,224,224,RedCrownedToadlet,70,57,202,177
GGBF392.jpg,224,224,GreenAndGoldenBellFrog,67,67,183,185
"CaneToad1,741.jpg",224,224,CaneToad,52,48,196,186
"CaneToad1,999.jpg",224,224,CaneToad,40,26,176,224
gree tree frog 1644.jpg,224,224,greentreefrog,36,50,198,178
GoldenPoisonDartFrog741.jpg,224,224,GoldenPoisonDartFrog,1,31,130,218
BluePoisonDartFrog461.jpg,224,224,BluePoisonDartFrog,51,30,182,187
GoldenPoisonDartFrog999.jpg,224,224,GoldenPoisonDartFrog,71,55,148,172
gree tree frog 705.jpg,224,224,greentreefrog,3,9,219,197
corroboree frog 209.jpg,224,224,corroboreefrog,54,1,183,167
"CaneToad1,769.jpg",224,224,CaneToad,92,7,210,217
RedEyed585.jpg,224,224,RedEyed,42,62,192,156
GBF1003.jpg,224,224,GreatBarred,86,99,192,180
BluePoisonDartFrog449.jpg,224,224,BluePoisonDartFrog,54,50,151,172
GoldenPoisonDartFrog769.jpg,224,224,GoldenPoisonDartFrog,146,123,223,201
corroboree frog 221.jpg,224,224,corroboreefrog,68,54,165,199
BluePoisonDartFrog1081.jpg,224,224,BluePoisonDartFrog,9,146,188,214
VietnameseMossy654.jpg,224,224,VietnameseMossy,108,48,127,74
corroboree frog 553.jpg,224,224,corroboreefrog,85,20,145,114
corroboree frog 553.jpg,224,224,corroboreefrog,82,113,159,211
BluePoisonDartFrog1095.jpg,224,224,BluePoisonDartFrog,34,44,175,180
VietnameseMossy640.jpg,224,224,VietnameseMossy,75,131,149,214
GBF1017.jpg,224,224,GreatBarred,26,18,183,202
gree tree frog 739.jpg,224,224,greentreefrog,28,22,186,205
corroboree frog 235.jpg,224,224,corroboreefrog,57,12,111,90
corroboree frog 235.jpg,224,224,corroboreefrog,66,86,129,137
gree tree frog 1678.jpg,224,224,greentreefrog,38,25,189,203
RedEyed591.jpg,224,224,RedEyed,12,22,180,183
RedCrownedToadlet640.jpg,224,224,RedCrownedToadlet,48,19,205,185
RedCrownedToadlet898.jpg,224,224,RedCrownedToadlet,58,35,223,197
GoldenPoisonDartFrog594.jpg,224,224,GoldenPoisonDartFrog,103,13,170,110
"CaneToad1,594.jpg",256,256,CaneToad,27,26,186,201
GGBF621.jpg,224,224,GreenAndGoldenBellFrog,10,31,212,170
gree tree frog 1491.jpg,224,224,greentreefrog,106,1,189,170
corroboree frog 1036.jpg,224,224,corroboreefrog,42,44,191,199
RedEyed778.jpg,224,224,RedEyed,59,88,84,128
1056.jpg,224,224,bluemoubtauinstreefrog,44,16,183,203
"CaneToad1,580.jpg",224,224,CaneToad,15,74,171,187
GGBF635.jpg,224,224,GreenAndGoldenBellFrog,5,36,224,181
gree tree frog 1485.jpg,224,224,greentreefrog,79,42,224,200
corroboree frog 1022.jpg,224,224,corroboreefrog,39,38,198,174
GoldenPoisonDartFrog580.jpg,224,224,GoldenPoisonDartFrog,61,21,182,192
BluePoisonDartFrog878.jpg,224,224,BluePoisonDartFrog,31,19,218,152
1724.jpg,224,224,bluemoubtauinstreefrog,114,95,188,211
1724.jpg,224,224,bluemoubtauinstreefrog,45,36,159,218
corroboree frog 1744.jpg,224,224,corroboreefrog,20,95,116,212
VietnameseMossy495.jpg,224,224,VietnameseMossy,15,52,206,179
BluePoisonDartFrog1240.jpg,224,224,BluePoisonDartFrog,11,22,206,198
corroboree frog 786.jpg,224,224,corroboreefrog,43,61,183,165
RedEyed744.jpg,224,224,RedEyed,80,43,119,112
BluePoisonDartFrog688.jpg,224,224,BluePoisonDartFrog,133,94,212,189
GBF603.jpg,224,224,GreatBarred,15,2,190,196
GBF617.jpg,224,224,GreatBarred,35,12,210,204
BluePoisonDartFrog844.jpg,224,224,BluePoisonDartFrog,30,35,184,191
RedEyed988.jpg,224,224,RedEyed,12,37,210,182
GGBF609.jpg,224,224,GreenAndGoldenBellFrog,33,12,176,196
RedEyed750.jpg,224,224,RedEyed,2,75,110,179
1718.jpg,224,224,bluemoubtauinstreefrog,98,34,206,129
1718.jpg,224,224,bluemoubtauinstreefrog,44,62,209,187
RedCrownedToadlet668.jpg,224,224,RedCrownedToadlet,95,5,220,213
corroboree frog 1778.jpg,224,224,corroboreefrog,48,3,203,207
VietnameseMossy481.jpg,224,224,VietnameseMossy,14,35,205,210
BluePoisonDartFrog1254.jpg,224,224,BluePoisonDartFrog,56,55,191,141
corroboree frog 792.jpg,224,224,corroboreefrog,60,76,173,168
GoldenPoisonDartFrog231.jpg,224,224,GoldenPoisonDartFrog,41,11,199,179
gree tree frog 275.jpg,224,224,greentreefrog,4,24,224,213
corroboree frog 779.jpg,224,224,corroboreefrog,8,19,222,164
"CaneToad1,231.jpg",224,224,CaneToad,32,28,142,157
267.jpg,224,224,bluemoubtauinstreefrog,31,16,168,198
gree tree frog 1452.jpg,224,224,greentreefrog,9,42,219,208
501.jpg,224,224,bluemoubtauinstreefrog,60,4,207,145
RedEyed963.jpg,224,224,RedEyed,59,28,204,182
"CaneToad1,557.jpg",224,224,CaneToad,50,39,203,198
gree tree frog 513.jpg,224,224,greentreefrog,1,1,206,145
GBF824.jpg,224,224,GreatBarred,30,35,201,168
BluePoisonDartFrog677.jpg,224,224,BluePoisonDartFrog,29,53,178,171
GoldenPoisonDartFrog557.jpg,224,224,GoldenPoisonDartFrog,2,25,151,194
gree tree frog 507.jpg,224,224,greentreefrog,72,13,205,218
VietnameseMossy318.jpg,224,224,VietnameseMossy,39,10,224,176
GBF830.jpg,224,224,GreatBarred,41,29,199,191
GoldenPoisonDartFrog543.jpg,224,224,GoldenPoisonDartFrog,36,35,168,194
1081.jpg,224,224,bluemoubtauinstreefrog,43,18,207,179
515.jpg,224,224,bluemoubtauinstreefrog,29,19,178,178
"CaneToad1,543.jpg",224,224,CaneToad,26,8,213,174
RedEyed977.jpg,224,224,RedEyed,19,15,164,208
"CaneToad1,225.jpg",224,224,CaneToad,16,1,196,210
RedCrownedToadlet697.jpg,224,224,RedCrownedToadlet,35,42,221,157
273.jpg,224,224,bluemoubtauinstreefrog,5,21,180,172
273.jpg,224,224,bluemoubtauinstreefrog,1,100,127,212
gree tree frog 1320.jpg,224,224,greentreefrog,8,30,219,180
GoldenPoisonDartFrog225.jpg,224,224,GoldenPoisonDartFrog,38,4,188,205
1917.jpg,224,224,bluemoubtauinstreefrog,23,33,199,191
RedCrownedToadlet867.jpg,224,224,RedCrownedToadlet,78,55,168,181
gree tree frog 1308.jpg,224,224,greentreefrog,25,28,180,174
VietnameseMossy456.jpg,224,224,VietnameseMossy,10,66,175,185
gree tree frog 249.jpg,224,224,greentreefrog,35,75,187,163
BluePoisonDartFrog893.jpg,224,224,BluePoisonDartFrog,29,25,207,182
GBF818.jpg,224,224,GreatBarred,65,42,188,184
VietnameseMossy330.jpg,224,224,VietnameseMossy,79,100,139,181
RedEyed787.jpg,224,224,RedEyed,82,66,165,182
GGBF806.jpg,224,224,GreenAndGoldenBellFrog,69,51,176,203
RedEyed793.jpg,224,224,RedEyed,36,25,216,183
GGBF812.jpg,224,224,GreenAndGoldenBellFrog,34,16,216,209
529.jpg,224,224,bluemoubtauinstreefrog,58,35,218,145
529.jpg,224,224,bluemoubtauinstreefrog,8,77,200,213
BluePoisonDartFrog887.jpg,224,224,BluePoisonDartFrog,65,47,161,117
VietnameseMossy324.jpg,224,224,VietnameseMossy,32,34,201,182
GoldenPoisonDartFrog219.jpg,224,224,GoldenPoisonDartFrog,2,1,188,206
corroboree frog 989.jpg,224,224,corroboreefrog,19,45,107,113
corroboree frog 989.jpg,224,224,corroboreefrog,103,38,204,96
VietnameseMossy442.jpg,224,224,VietnameseMossy,13,27,219,205
1903.jpg,224,224,bluemoubtauinstreefrog,37,1,170,199
RedCrownedToadlet873.jpg,224,224,RedCrownedToadlet,37,40,203,181
"CaneToad1,219.jpg",224,224,CaneToad,11,11,208,209
"CaneToad1,386.jpg",224,224,CaneToad,17,48,173,221
gree tree frog 1283.jpg,224,224,greentreefrog,24,10,150,183
RedCrownedToadlet734.jpg,224,224,RedCrownedToadlet,25,34,212,156
1644.jpg,224,224,bluemoubtauinstreefrog,44,35,200,204
corroboree frog 816.jpg,224,224,corroboreefrog,11,66,160,185
BluePoisonDartFrog1308.jpg,224,224,BluePoisonDartFrog,45,39,174,200
GBF993.jpg,224,224,GreatBarred,21,18,224,164
BluePoisonDartFrog918.jpg,224,224,BluePoisonDartFrog,79,44,175,201
corroboree frog 1142.jpg,224,224,corroboreefrog,1,1,218,132
GGBF755.jpg,224,224,GreenAndGoldenBellFrog,65,38,198,201
1136.jpg,224,224,bluemoubtauinstreefrog,26,41,166,181
corroboree frog 1156.jpg,224,224,corroboreefrog,21,61,84,108
corroboree frog 1156.jpg,224,224,corroboreefrog,56,8,108,35
RedEyed618.jpg,224,224,RedEyed,2,12,217,209
GGBF741.jpg,224,224,GreenAndGoldenBellFrog,40,69,201,181
GBF987.jpg,224,224,GreatBarred,69,57,171,170
corroboree frog 802.jpg,224,224,corroboreefrog,58,53,184,160
GoldenPoisonDartFrog392.jpg,224,224,GoldenPoisonDartFrog,29,1,99,100
"CaneToad1,392.jpg",224,224,CaneToad,2,110,112,193
1888.jpg,224,224,bluemoubtauinstreefrog,21,49,188,222
gree tree frog 1297.jpg,224,224,greentreefrog,30,29,213,207
corroboree frog 1630.jpg,224,224,corroboreefrog,20,22,222,208
RedCrownedToadlet720.jpg,224,224,RedCrownedToadlet,1,50,155,166
1650.jpg,224,224,bluemoubtauinstreefrog,55,1,206,174
BluePoisonDartFrog1334.jpg,224,224,BluePoisonDartFrog,94,85,188,180
GoldenPoisonDartFrog1201.jpg,224,224,GoldenPoisonDartFrog,69,27,170,164
RedCrownedToadlet708.jpg,224,224,RedCrownedToadlet,34,56,209,158
RedEyed630.jpg,224,224,RedEyed,21,37,197,186
GGBF769.jpg,224,224,GreenAndGoldenBellFrog,35,13,117,96
VietnameseMossy287.jpg,224,224,VietnameseMossy,19,25,203,183
BluePoisonDartFrog1452.jpg,224,224,BluePoisonDartFrog,19,56,206,206
gree tree frog 498.jpg,224,224,greentreefrog,104,30,209,198
GBF777.jpg,224,224,GreatBarred,8,30,207,181
VietnameseMossy293.jpg,224,224,VietnameseMossy,163,177,222,203
BluePoisonDartFrog1446.jpg,224,224,BluePoisonDartFrog,52,51,169,179
GBF763.jpg,224,224,GreatBarred,9,7,175,216
RedEyed624.jpg,224,224,RedEyed,46,3,141,124
gree tree frog 301.jpg,224,224,greentreefrog,73,30,201,170
procVietnameseMossy971.jpg,224,224,VietnameseMossy,57,55,195,161
GoldenPoisonDartFrog345.jpg,224,224,GoldenPoisonDartFrog,34,25,166,206
gree tree frog 1240.jpg,224,224,greentreefrog,34,11,211,223
313.jpg,224,224,bluemoubtauinstreefrog,86,14,158,212
1687.jpg,224,224,bluemoubtauinstreefrog,2,102,123,206
1687.jpg,224,224,bluemoubtauinstreefrog,1,12,178,171
"CaneToad1,345.jpg",256,256,CaneToad,29,70,145,193
GGBF796.jpg,224,224,GreenAndGoldenBellFrog,64,47,197,213
"CaneToad1,423.jpg",224,224,CaneToad,75,84,168,155
RedEyed817.jpg,224,224,RedEyed,21,23,184,194
475.jpg,224,224,bluemoubtauinstreefrog,20,8,200,221
gree tree frog 1526.jpg,224,224,greentreefrog,7,17,224,223
GBF788.jpg,224,224,GreatBarred,35,34,210,201
GoldenPoisonDartFrog423.jpg,224,224,GoldenPoisonDartFrog,28,74,139,200
VietnameseMossy278.jpg,224,224,VietnameseMossy,74,50,218,206
GBF950.jpg,224,224,GreatBarred,47,29,184,169
gree tree frog 467.jpg,224,224,greentreefrog,52,34,212,184
BluePoisonDartFrog717.jpg,224,224,BluePoisonDartFrog,66,72,166,167
GoldenPoisonDartFrog437.jpg,224,224,GoldenPoisonDartFrog,77,44,148,210
GBF944.jpg,224,224,GreatBarred,97,54,184,166
gree tree frog 473.jpg,224,224,greentreefrog,52,7,207,185
GGBF782.jpg,224,224,GreenAndGoldenBellFrog,8,10,224,216
RedEyed803.jpg,224,224,RedEyed,41,48,202,160
"CaneToad1,437.jpg",224,224,CaneToad,3,39,185,203
461.jpg,224,224,bluemoubtauinstreefrog,45,34,202,182
gree tree frog 1532.jpg,224,224,greentreefrog,2,47,152,211
corroboree frog 1195.jpg,224,224,corroboreefrog,13,23,211,217
1693.jpg,224,224,bluemoubtauinstreefrog,1,68,155,193
307.jpg,224,224,bluemoubtauinstreefrog,11,64,219,158
"CaneToad1,351.jpg",256,256,CaneToad,78,5,228,256
gree tree frog 315.jpg,224,224,greentreefrog,25,16,161,223
corroboree frog 619.jpg,224,224,corroboreefrog,93,101,183,207
procVietnameseMossy965.jpg,224,224,VietnameseMossy,3,47,204,221
GoldenPoisonDartFrog351.jpg,224,224,GoldenPoisonDartFrog,8,4,199,212
corroboree frog 1803.jpg,224,224,corroboreefrog,31,41,152,122
"CaneToad1,379.jpg",224,224,CaneToad,48,2,193,216
1863.jpg,224,224,bluemoubtauinstreefrog,44,13,138,215
RedCrownedToadlet913.jpg,224,224,RedCrownedToadlet,14,22,186,204
VietnameseMossy522.jpg,224,224,VietnameseMossy,23,16,212,172
GoldenPoisonDartFrog379.jpg,224,224,GoldenPoisonDartFrog,18,1,141,187
VietnameseMossy244.jpg,224,224,VietnameseMossy,17,4,190,224
BluePoisonDartFrog1491.jpg,224,224,BluePoisonDartFrog,19,19,208,199
GBF978.jpg,224,224,GreatBarred,69,20,212,162
VietnameseMossy250.jpg,224,224,VietnameseMossy,8,39,208,178
gree tree frog 329.jpg,224,224,greentreefrog,3,6,203,223
corroboree frog 625.jpg,224,224,corroboreefrog,110,113,185,204
VietnameseMossy536.jpg,224,224,VietnameseMossy,39,59,211,210
gree tree frog 1268.jpg,224,224,greentreefrog,10,64,190,167
corroboree frog 1817.jpg,224,224,corroboreefrog,15,19,198,200
1877.jpg,224,224,bluemoubtauinstreefrog,34,15,215,211
RedCrownedToadlet907.jpg,224,224,RedCrownedToadlet,54,3,184,153
GGBF557.jpg,224,224,GreenAndGoldenBellFrog,6,2,224,215
corroboree frog 1340.jpg,224,224,corroboreefrog,68,75,140,165
GBF549.jpg,224,224,GreatBarred,14,9,159,219
1446.jpg,224,224,bluemoubtauinstreefrog,33,11,211,182
RedCrownedToadlet536.jpg,224,224,RedCrownedToadlet,116,108,209,213
corroboree frog 1426.jpg,224,224,corroboreefrog,8,39,181,206
RedEyed368.jpg,224,224,RedEyed,26,52,175,207
gree tree frog 1081.jpg,224,224,greentreefrog,39,42,195,190
GGBF231.jpg,224,224,GreenAndGoldenBellFrog,30,24,209,160
"CaneToad2,047.jpg",224,224,CaneToad,36,75,175,186
1452.jpg,224,224,bluemoubtauinstreefrog,11,2,178,189
RedCrownedToadlet522.jpg,224,224,RedCrownedToadlet,7,35,216,184
corroboree frog 1432.jpg,224,224,corroboreefrog,94,116,190,223
gree tree frog 1095.jpg,224,224,greentreefrog,10,20,224,201
GGBF225.jpg,224,224,GreenAndGoldenBellFrog,2,44,172,146
"CaneToad2,053.jpg",224,224,CaneToad,18,24,178,183
878.jpg,224,224,bluemoubtauinstreefrog,27,29,212,206
GGBF543.jpg,224,224,GreenAndGoldenBellFrog,117,103,189,224
1334.jpg,224,224,bluemoubtauinstreefrog,131,50,205,174
1334.jpg,224,224,bluemoubtauinstreefrog,49,31,156,203
RedCrownedToadlet244.jpg,224,224,RedCrownedToadlet,18,59,117,147
gree tree frog 842.jpg,224,224,greentreefrog,9,42,218,189
GBF575.jpg,224,224,GreatBarred,8,32,208,173
corroboree frog 396.jpg,224,224,corroboreefrog,97,103,173,176
GoldenPoisonDartFrog806.jpg,224,224,GoldenPoisonDartFrog,85,76,145,155
gree tree frog 1903.jpg,224,224,greentreefrog,53,46,216,220
850.jpg,224,224,bluemoubtauinstreefrog,16,10,183,170
"CaneToad1,806.jpg",224,224,CaneToad,10,9,223,199
RedEyed432.jpg,224,224,RedEyed,9,26,159,223
688.jpg,224,224,bluemoubtauinstreefrog,96,61,169,149
GoldenPoisonDartFrog1003.jpg,224,224,GoldenPoisonDartFrog,22,35,153,154
RedEyed354.jpg,224,224,RedEyed,29,102,173,178
BluePoisonDartFrog1136.jpg,224,224,BluePoisonDartFrog,8,1,92,99
BluePoisonDartFrog1136.jpg,224,224,BluePoisonDartFrog,116,1,206,89
BluePoisonDartFrog1136.jpg,224,224,BluePoisonDartFrog,39,89,196,193
GBF213.jpg,224,224,GreatBarred,50,23,214,197
2173.jpg,224,224,bluemoubtauinstreefrog,32,41,200,210
BluePoisonDartFrog298.jpg,224,224,BluePoisonDartFrog,31,1,199,195
GBF207.jpg,224,224,GreatBarred,121,65,162,107
2167.jpg,224,224,bluemoubtauinstreefrog,31,63,99,145
GoldenPoisonDartFrog1017.jpg,224,224,GoldenPoisonDartFrog,39,12,222,204
RedEyed340.jpg,224,224,RedEyed,11,5,195,189
GGBF219.jpg,224,224,GreenAndGoldenBellFrog,77,76,200,204
gree tree frog 1917.jpg,224,224,greentreefrog,18,20,183,185
844.jpg,224,224,bluemoubtauinstreefrog,63,30,211,211
RedEyed426.jpg,224,224,RedEyed,106,49,164,99
"CaneToad1,812.jpg",224,224,CaneToad,11,3,152,206
corroboree frog 1368.jpg,224,224,corroboreefrog,17,19,190,143
RedCrownedToadlet278.jpg,224,224,RedCrownedToadlet,45,33,175,183
1308.jpg,224,224,bluemoubtauinstreefrog,24,19,189,194
GBF561.jpg,224,224,GreatBarred,30,21,202,186
corroboree frog 382.jpg,224,224,corroboreefrog,46,52,193,178
gree tree frog 665.jpg,224,224,greentreefrog,28,82,162,174
corroboree frog 369.jpg,224,224,corroboreefrog,39,44,113,111
corroboree frog 369.jpg,224,224,corroboreefrog,114,65,181,129
corroboree frog 369.jpg,224,224,corroboreefrog,35,139,109,203
corroboree frog 369.jpg,224,224,corroboreefrog,109,144,193,197
GoldenPoisonDartFrog621.jpg,224,224,GoldenPoisonDartFrog,2,22,139,223
BluePoisonDartFrog501.jpg,224,224,BluePoisonDartFrog,39,20,193,188
corroboree frog 1383.jpg,224,224,corroboreefrog,1,57,224,215
gree tree frog 1724.jpg,224,224,greentreefrog,16,19,210,212
677.jpg,224,224,bluemoubtauinstreefrog,23,21,173,163
RedCrownedToadlet293.jpg,224,224,RedCrownedToadlet,35,43,195,194
GGBF594.jpg,224,224,GreenAndGoldenBellFrog,39,52,136,145
gree tree frog 1042.jpg,224,224,greentreefrog,46,30,154,217
BluePoisonDartFrog267.jpg,224,224,BluePoisonDartFrog,36,14,224,206
BluePoisonDartFrog273.jpg,224,224,BluePoisonDartFrog,45,59,192,200
VietnameseMossy708.jpg,224,224,VietnameseMossy,26,53,212,204
corroboree frog 1397.jpg,224,224,corroboreefrog,30,119,141,224
gree tree frog 1730.jpg,224,224,greentreefrog,14,51,216,176
RedCrownedToadlet287.jpg,224,224,RedCrownedToadlet,45,37,149,157
"CaneToad1,635.jpg",256,256,CaneToad,63,25,200,250
GGBF580.jpg,224,224,GreenAndGoldenBellFrog,39,58,178,170
gree tree frog 671.jpg,224,224,greentreefrog,70,67,182,151
GoldenPoisonDartFrog635.jpg,224,224,GoldenPoisonDartFrog,20,8,182,177
BluePoisonDartFrog515.jpg,224,224,BluePoisonDartFrog,94,77,186,178
gree tree frog 1718.jpg,224,224,greentreefrog,28,37,199,205
gree tree frog 659.jpg,224,224,greentreefrog,76,74,157,189
corroboree frog 355.jpg,224,224,corroboreefrog,57,36,191,150
gree tree frog 881.jpg,224,224,greentreefrog,60,31,215,159
VietnameseMossy720.jpg,224,224,VietnameseMossy,26,43,224,197
corroboree frog 433.jpg,224,224,corroboreefrog,34,72,101,129
corroboree frog 433.jpg,224,224,corroboreefrog,63,126,127,162
